Year,Team,Player,Base Price,Winning Bid,Capped/Uncapped,Overseas,RTM
2022,Hyderabad,Dhruv Patel,,,"₹20,00,000",No,No
2022,Hyderabad,Atit Sheth,,,"₹20,00,000",No,No
2022,Hyderabad,Utkarsh Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Kaif Ahmad,,,"₹20,00,000",No,No
2022,Hyderabad,Shubhum Arora,,,"₹20,00,000",No,No
2022,Hyderabad,Eknath Kerkar,,,"₹20,00,000",No,No
2022,Hyderabad,Nikhil Naik,,,"₹20,00,000",No,No
2022,Hyderabad,Urvil Patel,,,"₹20,00,000",No,No
2022,Hyderabad,B.R. Sharath,,,"₹20,00,000",No,No
2022,Hyderabad,K.L. Shrijith,,,"₹20,00,000",No,No
2022,Hyderabad,Mohit Avasthi,,,"₹20,00,000",No,No
2022,Hyderabad,Sushant Mishra,,,"₹20,00,000",No,No
2022,Hyderabad,Matheesha Pathirana,,,"₹20,00,000",No,No
2022,Hyderabad,G Periyasamy,,,"₹20,00,000",No,No
2022,Hyderabad,M.Harishankar Reddy,,,"₹20,00,000",No,No
2022,Hyderabad,R. Silambarasan,,,"₹20,00,000",No,No
2022,Hyderabad,Aditya Thakare,,,"₹20,00,000",No,No
2022,Hyderabad,Tanveer Ul Haq,,,"₹20,00,000",No,No
2022,Hyderabad,Prithviraj Yarra,,,"₹20,00,000",No,No
2022,Hyderabad,Satyajeet Bachhav,,,"₹20,00,000",No,No
2022,Hyderabad,Chintal Gandhi,,,"₹20,00,000",No,No
2022,Hyderabad,Jacob Lintott,,,"₹20,00,000",No,No
2022,Hyderabad,Izharulhuq Naveed,,,"₹20,00,000",No,No
2022,Hyderabad,Tanveer Sangha,,,"₹20,00,000",No,No
2022,Hyderabad,Manav Suthar,,,"₹20,00,000",No,No
2022,Hyderabad,Milind Tandon,,,"₹20,00,000",No,No
2022,Hyderabad,Sagar  Udeshi,,,"₹20,00,000",No,No
2022,Hyderabad,Kushaal Wadhwani,,,"₹20,00,000",No,No
2022,Hyderabad,Akshay Wakhare,,,"₹20,00,000",No,No
2022,Hyderabad,Qamran Iqbal,,,"₹20,00,000",No,No
2022,Hyderabad,Ishank Jaggi,,,"₹20,00,000",No,No
2022,Hyderabad,Rohan  Kunnummal,,,"₹20,00,000",No,No
2022,Hyderabad,Tanmay Mishra,,,"₹20,00,000",No,No
2022,Hyderabad,Yash Nahar,,,"₹20,00,000",No,No
2022,Hyderabad,Shubham Singh Rohilla,,,"₹20,00,000",No,No
2022,Hyderabad,Alex Ross,,,"₹20,00,000",No,No
2022,Hyderabad,Naushad Shaikh,,,"₹20,00,000",No,No
2022,Hyderabad,Baba Aparajith,,,"₹20,00,000",No,No
2022,Hyderabad,Prayas Barman,,,"₹20,00,000",No,No
2022,Hyderabad,Yudhvir Charak,,,"₹20,00,000",No,No
2022,Hyderabad,Shubhang Hegde,,,"₹20,00,000",No,No
2022,Hyderabad,Roosh Kalaria,,,"₹20,00,000",No,No
2022,Hyderabad,Tanush Kotian,,,"₹20,00,000",No,No
2022,Hyderabad,Kaushal Tambe,,,"₹20,00,000",No,No
2022,Hyderabad,Shivank Vashisth,,,"₹20,00,000",No,No
2022,Hyderabad,Rahul Chandrol,,,"₹20,00,000",No,No
2022,Hyderabad,Harvik  Desai,,,"₹20,00,000",No,No
2022,Hyderabad,Cam Fletcher,,,"₹20,00,000",No,No
2022,Hyderabad,Tarang Gohel,,,"₹20,00,000",No,No
2022,Hyderabad,Fazil Makaya,,,"₹20,00,000",No,No
2022,Hyderabad,Ryan Rickelton,,,"₹20,00,000",No,No
2022,Hyderabad,Sandeep Kumar Tomar,,,"₹20,00,000",No,No
2022,Hyderabad,Siddhesh Wath,,,"₹20,00,000",No,No
2022,Hyderabad,Stephen Cheepurupalli,,,"₹20,00,000",No,No
2022,Hyderabad,Aniket Choudhary,,,"₹20,00,000",No,No
2022,Hyderabad,Kartikeya Kak,,,"₹20,00,000",No,No
2022,Hyderabad,Kulwant Khejroliya,,,"₹20,00,000",No,No
2022,Hyderabad,Ronit More,,,"₹20,00,000",No,No
2022,Hyderabad,M Nidheesh,,,"₹20,00,000",No,No
2022,Hyderabad,Babasafi Pathan,,,"₹20,00,000",No,No
2022,Hyderabad,Vidyadhar Patil,,,"₹20,00,000",No,No
2022,Hyderabad,Mukesh Kumar Singh,,,"₹20,00,000",No,No
2022,Hyderabad,R. Alexandar,,,"₹20,00,000",No,No
2022,Hyderabad,Adithya Ashok,,,"₹20,00,000",No,No
2022,Hyderabad,Jasmer  Dhankhar,,,"₹20,00,000",No,No
2022,Hyderabad,Prerit Dutta,,,"₹20,00,000",No,No
2022,Hyderabad,Jon Russ Jaggesar,,,"₹20,00,000",No,No
2022,Hyderabad,S. Kishan Kumar,,,"₹20,00,000",No,No
2022,Hyderabad,Kevin Koththigoda,,,"₹20,00,000",No,No
2022,Hyderabad,Swaraj Wabale,,,"₹20,00,000",No,No
2022,Hyderabad,Donavon Ferreira,,,"₹20,00,000",No,No
2022,Hyderabad,Bhupen Lalwani,,,"₹20,00,000",No,No
2022,Hyderabad,Henan Malik,,,"₹20,00,000",No,No
2022,Hyderabad,Pukhraj Mann,,,"₹20,00,000",No,No
2022,Hyderabad,Shashwat Rawat,,,"₹20,00,000",No,No
2022,Hyderabad,Jake Weatherald,,,"₹20,00,000",No,No
2022,Hyderabad,Gerald Coetzee,,,"₹20,00,000",No,No
2022,Hyderabad,Akshay Karnewar,,,"₹20,00,000",No,No
2022,Hyderabad,Sumit Kumar,,,"₹20,00,000",No,No
2022,Hyderabad,Abid Mushtaq,,,"₹20,00,000",No,No
2022,Hyderabad,Lone Muzaffar,,,"₹20,00,000",No,No
2022,Hyderabad,Ninad Rathva,,,"₹20,00,000",No,No
2022,Hyderabad,Shoun  Roger,,,"₹20,00,000",No,No
2022,Hyderabad,Jaideep Bhambhu,,,"₹20,00,000",No,No
2022,Hyderabad,Nandre Burger,,,"₹20,00,000",No,No
2022,Hyderabad,V Koushik,,,"₹20,00,000",No,No
2022,Hyderabad,Akash Madhwal,,,"₹20,00,000",No,No
2022,Hyderabad,Amit Mishra,,,"₹20,00,000",No,No
2022,Hyderabad,Anuj Raj,,,"₹20,00,000",No,No
2022,Hyderabad,Abhijeet Saket,,,"₹20,00,000",No,No
2022,Hyderabad,Rahul Shukla,,,"₹20,00,000",No,No
2022,Hyderabad,Nuwan Thushara,,,"₹20,00,000",No,No
2022,Hyderabad,Amit Ali,,,"₹20,00,000",No,No
2022,Hyderabad,Chaitanya Bishnoi,,,"₹20,00,000",No,No
2022,Hyderabad,Mayank Dagar,,,"₹20,00,000",No,No
2022,Hyderabad,Migael Pretorius,,,"₹20,00,000",No,No
2022,Hyderabad,Shivam  Sharma,,,"₹20,00,000",No,No
2022,Hyderabad,Pratyush Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Sanvir  Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Dhrushant Soni,,,"₹20,00,000",No,No
2022,Hyderabad,M Venkatesh,,,"₹20,00,000",No,No
2022,Hyderabad,Bandaru Ayyappa,,,"₹20,00,000",No,No
2022,Hyderabad,Gurnoor Singh Brar,,,"₹20,00,000",No,No
2022,Hyderabad,Akash Choudhary,,,"₹20,00,000",No,No
2022,Hyderabad,Mohit Jangra,,,"₹20,00,000",No,No
2022,Hyderabad,Aaqib Khan,,,"₹20,00,000",No,No
2022,Hyderabad,Ruben Trumpelmann,,,"₹20,00,000",No,No
2022,Hyderabad,Lalit Yadav,,,"₹20,00,000",No,No
2022,Hyderabad,Auqib Dar,,,"₹20,00,000",No,No
2022,Hyderabad,Chirag Gandhi,,,"₹20,00,000",No,No
2022,Hyderabad,Sijomon Joseph,,,"₹20,00,000",No,No
2022,Hyderabad,Anirudha Joshi,,,"₹20,00,000",No,No
2022,Hyderabad,Shubham Sharma,,,"₹20,00,000",No,No
2022,Hyderabad,Shubham Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Arpit Guleria,,,"₹20,00,000",No,No
2022,Hyderabad,Vipul Krishna,,,"₹20,00,000",No,No
2022,Hyderabad,Safvan Patel,,,"₹20,00,000",No,No
2022,Hyderabad,Chinntla Readdi,,,"₹20,00,000",No,No
2022,Hyderabad,Manish Reddy,,,"₹20,00,000",No,No
2022,Hyderabad,Ravi Sharma,,,"₹20,00,000",No,No
2022,Hyderabad,Shubham Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Corbin Bosch,,,"₹20,00,000",No,No
2022,Hyderabad,Nathan McAndrew,,,"₹20,00,000",No,No
2022,Hyderabad,Diwesh Pathania,,,"₹20,00,000",No,No
2022,Hyderabad,Shubham Ranjane,,,"₹20,00,000",No,No
2022,Hyderabad,Tom Rogers,,,"₹20,00,000",No,No
2022,Hyderabad,Johannes Smit,,,"₹20,00,000",No,No
2022,Hyderabad,Sagar Trivedi,,,"₹20,00,000",No,No
2022,Hyderabad,Harsh Tyagi,,,"₹20,00,000",No,No
2022,Hyderabad,R. Vivek,,,"₹20,00,000",No,No
2022,Hyderabad,R.Sonu Yadav,,,"₹20,00,000",No,No
2022,Hyderabad,V. Athisayaraj,,,"₹20,00,000",No,No
2022,Hyderabad,Ottneil Baartman,,,"₹20,00,000",No,No
2022,Hyderabad,M.B. Darshan,,,"₹20,00,000",No,No
2022,Hyderabad,V. Gowtham,,,"₹20,00,000",No,No
2022,Hyderabad,Khwezi Gumede,,,"₹20,00,000",No,No
2022,Hyderabad,Liam Guthrie,,,"₹20,00,000",No,No
2022,Hyderabad,Liam Hatcher,,,"₹20,00,000",No,No
2022,Hyderabad,Jay Bista,,,"₹20,00,000",No,No
2022,Hyderabad,Saurav Chuahan,,,"₹20,00,000",No,No
2022,Hyderabad,Tajinder Dhillon,,,"₹20,00,000",No,No
2022,Hyderabad,Dikshanshu Negi,,,"₹20,00,000",No,No
2022,Hyderabad,Abhishek Raut,,,"₹20,00,000",No,No
2022,Hyderabad,K.V. Sasikanth,,,"₹20,00,000",No,No
2022,Hyderabad,Bharat Sharma,,,"₹20,00,000",No,No
2022,Hyderabad,Shivam  Sharma,,,"₹20,00,000",No,No
2022,Hyderabad,Amit Yadav,,,"₹20,00,000",No,No
2022,Hyderabad,Manoj Bhandage,,,"₹20,00,000",No,No
2022,Hyderabad,Arun Chaprana,,,"₹20,00,000",No,No
2022,Hyderabad,Ajay Dev Goud,,,"₹20,00,000",No,No
2022,Hyderabad,Divyang Hinganekar,,,"₹20,00,000",No,No
2022,Hyderabad,Azim Kazi,,,"₹20,00,000",No,No
2022,Hyderabad,Sujit Nayak,,,"₹20,00,000",No,No
2022,Hyderabad,Parth Sahani,,,"₹20,00,000",No,No
2022,Hyderabad,Ashutosh Sharma,,,"₹20,00,000",No,No
2022,Hyderabad,Vivrant Sharma,,,"₹20,00,000",No,No
2022,Hyderabad,Kumar Kartikeya Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Ravi Chauhan,,,"₹20,00,000",No,No
2022,Hyderabad,Shafiqullah Ghafari,,,"₹20,00,000",No,No
2022,Hyderabad,M. Mohammed,,,"₹20,00,000",No,No
2022,Hyderabad,Pulkit Narang,,,"₹20,00,000",No,No
2022,Hyderabad,Pradosh Paul,,,"₹20,00,000",No,No
2022,Hyderabad,Pushpendra Singh Rathore,,,"₹20,00,000",No,No
2022,Hyderabad,Jason Sangha,,,"₹20,00,000",No,No
2022,Hyderabad,Purnank Tyagi,,,"₹20,00,000",No,No
2022,Hyderabad,Samarth  Vyas,,,"₹20,00,000",No,No
2022,Hyderabad,Duan Jansen,,,"₹20,00,000",No,No
2022,Hyderabad,Dev Lakra,,,"₹20,00,000",No,No
2022,Hyderabad,Ajay Mandal,,,"₹20,00,000",No,No
2022,Hyderabad,Lakhan Raja,,,"₹20,00,000",No,No
2022,Hyderabad,Girinath Reddy,,,"₹20,00,000",No,No
2022,Hyderabad,Siddhant Sharma,,,"₹20,00,000",No,No
2022,Hyderabad,Matthew Short,,,"₹20,00,000",No,No
2022,Hyderabad,Saurin Thakar,,,"₹20,00,000",No,No
2022,Hyderabad,Nyeem Young,,,"₹20,00,000",No,No
2022,Hyderabad,Yuvraj Chaudhary,,,"₹20,00,000",No,No
2022,Hyderabad,Khizar Dafedar,,,"₹20,00,000",No,No
2022,Hyderabad,Sahil Dhiwan,,,"₹20,00,000",No,No
2022,Hyderabad,Arjit Gupta,,,"₹20,00,000",No,No
2022,Hyderabad,Mickil Jaiswal,,,"₹20,00,000",No,No
2022,Hyderabad,Ryan John,,,"₹20,00,000",No,No
2022,Hyderabad,J. Kousik,,,"₹20,00,000",No,No
2022,Hyderabad,Jitender Pal,,,"₹20,00,000",No,No
2022,Hyderabad,Jonty Sidhu,,,"₹20,00,000",No,No
2022,Hyderabad,Yashovardhan Singh,,,"₹20,00,000",No,No
2022,Hyderabad,Beyers Swanepoel,,,"₹20,00,000",No,No
2022,Hyderabad,Pranshu Vijayran,,,"₹20,00,000",No,No
2022,Hyderabad,Ishan Afridi,,,"₹20,00,000",No,No
2022,Hyderabad,Mohammed Afridi,,,"₹20,00,000",No,No
2022,Hyderabad,Prerit Agrawal,,,"₹20,00,000",No,No
2022,Hyderabad,Aidan Cahill,,,"₹20,00,000",No,No
2022,Hyderabad,Mark Deyal,,,"₹20,00,000",No,No
2022,Hyderabad,Nidhish Rajagopal,,,"₹20,00,000",No,No
2022,Hyderabad,Bavanaka Sandeep,,,"₹20,00,000",No,No
2022,Hyderabad,Safyaan Sharif,,,"₹20,00,000",No,No
2022,Hyderabad,Henry Shipley,,,"₹20,00,000",No,No
2022,Hyderabad,Maxwell Swaminathan,,,"₹20,00,000",No,No
2022,Hyderabad,Johan Van Dyk,,,"₹20,00,000",No,No
2022,Hyderabad,Dunith Wellalage,,,"₹20,00,000",No,No
2022,Hyderabad,Agnivesh Ayachi,,,"₹20,00,000",No,No
2022,Hyderabad,Aaron  Hardie,,,"₹20,00,000",No,No
2022,Hyderabad,Lance Morris,,,"₹20,00,000",No,No
2022,Hyderabad,Nivethan Radhakrishnan,,,"₹20,00,000",No,No
2022,Hyderabad,Rohan Rana,,,"₹20,00,000",No,No
2022,Hyderabad,K Nitish Reddy,,,"₹20,00,000",No,No
2022,Hyderabad,Hardik Tamore,,,"₹20,00,000",No,No
2022,Hyderabad,Mihir Hirwani,,,"₹20,00,000",No,No
2022,Hyderabad,Sairaj Patil,,,"₹20,00,000",No,No
2022,Hyderabad,Monu Singh,,,"₹20,00,000",No,No
