Year,Team,Player,Base Price,Winning Bid,Capped/Uncapped,Overseas,RTM
2024,Kings,Harshal Patel,Indian,All-Rounder,"₹11,75,00,000",No,No
2024,Kings,Rilee Rossouw,Overseas,Batter,"₹8,00,00,000",No,No
2024,Kings,Chris Woakes,Overseas,All-Rounder,"₹4,20,00,000",No,No
2024,Kings,Tanay Thyagarajann,Indian,All-Rounder,"₹20,00,000",No,No
2024,Kings,Vishwanath Pratap Singh,Indian,All-Rounder,"₹20,00,000",No,No
2024,Kings,Ashutosh Sharma,Indian,All-Rounder,"₹20,00,000",No,No
2024,Kings,Shashank  Singh,Indian,Batter,"₹20,00,000",No,No
2024,Kings,Prince Choudhary,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Rovman Powell,Overseas,Batter,"₹7,40,00,000",No,No
2024,Royals,Shubham Dubey,Indian,Batter,"₹5,80,00,000",No,No
2024,Royals,Nandre Burger,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Tom Kohler-Cadmore,Overseas,Wicket-Keeper,"₹40,00,000",No,No
2024,Royals,Abid Mushtaq,Indian,All-Rounder,"₹20,00,000",No,No
2024,Challengers Bengaluru,Alzarri Joseph,Overseas,Bowler,"₹11,50,00,000",No,No
2024,Challengers Bengaluru,Yash  Dayal,Indian,Bowler,"₹5,00,00,000",No,No
2024,Challengers Bengaluru,Lockie Ferguson,Overseas,Bowler,"₹2,00,00,000",No,No
2024,Challengers Bengaluru,Tom Curran,Overseas,All-Rounder,"₹1,50,00,000",No,No
2024,Challengers Bengaluru,Saurav Chuahan,Indian,Batter,"₹20,00,000",No,No
2024,Challengers Bengaluru,Swapnil Singh,Indian,All-Rounder,"₹20,00,000",No,No
2024,Hyderabad,Pat Cummins,Overseas,All-Rounder,"₹20,50,00,000",No,No
2024,Hyderabad,Travis Head,Overseas,Batter,"₹6,80,00,000",No,No
2024,Hyderabad,Jaydev Unadkat,Indian,Bowler,"₹1,60,00,000",No,No
2024,Hyderabad,Wanindu Hasaranga,Overseas,All-Rounder,"₹1,50,00,000",No,No
2024,Hyderabad,Jhathavedh Subramanyan,Indian,Bowler,"₹20,00,000",No,No
2024,Hyderabad,Akash Singh,Indian,Bowler,"₹20,00,000",No,No
2024,Hyderabad,Kolkata Knight Riders,Mitchell  Starc,Bowler,"₹24,75,00,000",No,No
2024,Hyderabad,Sunrisers Hyderabad,Pat Cummins,All-Rounder,"₹20,50,00,000",No,No
2024,Hyderabad,Chennai Super Kings,Daryl Mitchell,All-Rounder,"₹14,00,00,000",No,No
2024,Hyderabad,Punjab Kings,Harshal Patel,All-Rounder,"₹11,75,00,000",No,No
2024,Hyderabad,Royal Challengers Bengaluru,Alzarri Joseph,Bowler,"₹11,50,00,000",No,No
2024,Hyderabad,Gujarat Titans,Spencer Johnson,Bowler,"₹10,00,00,000",No,No
2024,Hyderabad,Chennai Super Kings,Sameer Rizvi,Batter,"₹8,40,00,000",No,No
2024,Hyderabad,Punjab Kings,Rilee Rossouw,Batter,"₹8,00,00,000",No,No
2024,Hyderabad,Gujarat Titans,Shahrukh Khan,All-Rounder,"₹7,40,00,000",No,No
2024,Hyderabad,Rajasthan Royals,Rovman Powell,Batter,"₹7,40,00,000",No,No
2024,Royals,Steve Smith,Overseas,Batter,"₹2,00,00,000",No,No
2024,Royals,Josh Inglis,Overseas,Wicket-Keeper,"₹2,00,00,000",No,No
2024,Royals,Josh Hazlewood,Overseas,Bowler,"₹2,00,00,000",No,No
2024,Royals,Adil Rashid,Overseas,Bowler,"₹2,00,00,000",No,No
2024,Royals,Rassie Van Der Dussen,Overseas,Batter,"₹2,00,00,000",No,No
2024,Royals,James Vince,Overseas,Batter,"₹2,00,00,000",No,No
2024,Royals,Sean Abbott,Overseas,All-Rounder,"₹2,00,00,000",No,No
2024,Royals,Jamie Overton,Overseas,All-Rounder,"₹2,00,00,000",No,No
2024,Royals,Ben Duckett,Overseas,Wicket-Keeper,"₹2,00,00,000",No,No
2024,Royals,Philip Salt,Overseas,Wicket-Keeper,"₹1,50,00,000",No,No
2024,Royals,Colin Munro,Overseas,Batter,"₹1,50,00,000",No,No
2024,Royals,Jason Holder,Overseas,All-Rounder,"₹1,50,00,000",No,No
2024,Royals,James Neesham,Overseas,All-Rounder,"₹1,50,00,000",No,No
2024,Royals,Daniel Sams,Overseas,All-Rounder,"₹1,50,00,000",No,No
2024,Royals,Chris Jordan,Overseas,Bowler,"₹1,50,00,000",No,No
2024,Royals,Tymal Mills,Overseas,Bowler,"₹1,50,00,000",No,No
2024,Royals,Tim Southee,Overseas,Bowler,"₹1,50,00,000",No,No
2024,Royals,Ashton Agar,Overseas,All-Rounder,"₹1,00,00,000",No,No
2024,Royals,Michael Bracewell,Overseas,All-Rounder,"₹1,00,00,000",No,No
2024,Royals,Dwaine Pretorius,Overseas,All-Rounder,"₹1,00,00,000",No,No
2024,Royals,Sam Billings,Overseas,Wicket-Keeper,"₹1,00,00,000",No,No
2024,Royals,Kyle Jamieson,Overseas,Bowler,"₹1,00,00,000",No,No
2024,Royals,Riley Meredith,Overseas,Bowler,"₹1,00,00,000",No,No
2024,Royals,Adam Milne,Overseas,Bowler,"₹1,00,00,000",No,No
2024,Royals,Wayne Parnell,Overseas,Bowler,"₹1,00,00,000",No,No
2024,Royals,David Wiese,Overseas,All-Rounder,"₹1,00,00,000",No,No
2024,Royals,Ish Sodhi,Overseas,Bowler,"₹75,00,000",No,No
2024,Royals,Finn Allen,Overseas,Batter,"₹75,00,000",No,No
2024,Royals,Fabian Allen,Overseas,All-Rounder,"₹75,00,000",No,No
2024,Royals,Keemo Paul,Overseas,All-Rounder,"₹75,00,000",No,No
2024,Royals,Matt Henry,Overseas,Bowler,"₹75,00,000",No,No
2024,Royals,Lance Morris,Overseas,Bowler,"₹75,00,000",No,No
2024,Royals,Ollie Robinson,Overseas,Bowler,"₹75,00,000",No,No
2024,Royals,Billy Stanlake,Overseas,Bowler,"₹75,00,000",No,No
2024,Royals,Olly Stone,Overseas,Bowler,"₹75,00,000",No,No
2024,Royals,Karun Nair,Indian,Batter,"₹50,00,000",No,No
2024,Royals,Kusal Mendis,Overseas,Wicket-Keeper,"₹50,00,000",No,No
2024,Royals,Akeal Hosein,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Mohammad Waqar Salamkheil,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Tabraiz Shamsi,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Alick Athanaze,Overseas,Batter,"₹50,00,000",No,No
2024,Royals,Mark Chapman,Overseas,Batter,"₹50,00,000",No,No
2024,Royals,Samuel Hain,Overseas,Batter,"₹50,00,000",No,No
2024,Royals,Reeza Hendricks,Overseas,Batter,"₹50,00,000",No,No
2024,Royals,Brandon King,Overseas,Batter,"₹50,00,000",No,No
2024,Royals,Ibrahim Zadran,Overseas,Batter,"₹50,00,000",No,No
2024,Royals,Najibullah Zadran,Overseas,Batter,"₹50,00,000",No,No
2024,Royals,Wesley Agar,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Qais Ahamad,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Charith Asalanka,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Brydon Carse,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Ben Cutting,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Matthew Forde,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,George Garton,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,George Linde,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Keshav Maharaj,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Wiaan Mulder,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Dasun Shanaka,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Matthew Short,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Odean Smith,Overseas,All-Rounder,"₹50,00,000",No,No
2024,Royals,Hanuma Vihari,Indian,All-Rounder,"₹50,00,000",No,No
2024,Royals,Johnson Charles,Overseas,Wicket-Keeper,"₹50,00,000",No,No
2024,Royals,Varun Aaron,Indian,Bowler,"₹50,00,000",No,No
2024,Royals,Fareed Ahmad,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Dushmanta Chameera,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Ben Dwarshuis,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Richard Gleeson,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Siddharth  Kaul,Indian,Bowler,"₹50,00,000",No,No
2024,Royals,Lahiru Kumara,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Obed Mccoy,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Blessing Muzarabani,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Richard Ngarava,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,George Scrimshaw,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Barinder Sran,Indian,Bowler,"₹50,00,000",No,No
2024,Royals,Oshane Thomas,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Sandeep Warrier,Indian,Bowler,"₹50,00,000",No,No
2024,Royals,Lizaad Williams,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Luke Wood,Overseas,Bowler,"₹50,00,000",No,No
2024,Royals,Benny Howell,Overseas,All-Rounder,"₹40,00,000",No,No
2024,Royals,Jalaj Saxena,Indian,All-Rounder,"₹40,00,000",No,No
2024,Royals,Corbin Bosch,Overseas,All-Rounder,"₹30,00,000",No,No
2024,Royals,Kamlesh Nagarkoti,Indian,All-Rounder,"₹30,00,000",No,No
2024,Royals,Basil Thampi,Indian,Bowler,"₹30,00,000",No,No
2024,Royals,Lalit Yadav,Indian,Bowler,"₹30,00,000",No,No
2024,Royals,S Midhun,Indian,Bowler,"₹30,00,000",No,No
2024,Royals,Izharulhuq Naveed,Overseas,Bowler,"₹30,00,000",No,No
2024,Royals,Priyansh Arya,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Rohan  Kunnummal,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Manan Vohra,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Raj Angad Bawa,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Sarfaraz Khan,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Vivrant Sharma,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Atit Sheth,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Hrithik Shokeen,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Urvil Patel,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Vishnu Solanki,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Ishan Porel,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Kuldip Yadav,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Murgan Ashwin,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Pulkit Narang,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Shiva  Singh,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Dinesh  Bana,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Rajat Dey,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Abhimanyu Easwaran,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Rithik Easwaran,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Chirag Gandhi,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Nikhil Gangta,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Sudip Gharami,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Ansh Gosai,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Azim Kazi,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Amandeep Khare,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Ankit Kumar,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Bhupen Lalwani,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Pukhraj Mann,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Tanmay Mishra,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Salman Nizar,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Priyank Panchal,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Akshat Raghuwanshi,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Ekant Sen,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Subhranshu Senapati,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Naushad Shaikh,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Dhruv Shorey,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Himmat Singh,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Virat  Singh,Indian,Batter,"₹20,00,000",No,No
2024,Royals,Sumeet Verma,Indian,Batter,"₹20,00,000",No,No
2024,Royals,P.A. Abdul,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Murugan Abhishek,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Atharva Ankolekar,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Baba Aparajith,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Jass Inder Baidwan,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Rahul Buddhi,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Vaisakh  Chandran,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Writtick Chatterjee,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Raj Chaudhary,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Ravi Chauhan,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Ashwin Das,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Aarya Desai,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Vineet Dhankhar,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Harsh Dubey,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Prerit Dutta,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Jake Fraser-Mcgurk,Overseas,All-Rounder,"₹20,00,000",No,No
2024,Royals,Shubhang Hegde,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Saransh Jain,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Duan Jansen,Overseas,All-Rounder,"₹20,00,000",No,No
2024,Royals,Mohammad Kaif,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Aman Khan,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Mohd Arslan Khan,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Musheer  Khan,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Tanush Kotian,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Manvanth Kumar,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Saurabh Kumar,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Dev Lakra,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Nasir Lone,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Kaushik Maity,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Divij Mehra,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Mani Sankar Mura Singh,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Sanjay Pahal,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Jitender Pal,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Saumy Pandey,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Ansh Patel,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Sairaj Patil,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Pradosh Paul,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Shubham Singh Pundir,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Atal Rai,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Abhimanyusingh Rajput,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Mohit Rathee,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Ninad Rathva,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Rohit Rayudu,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Aniketh Reddy,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Mohit Redkar,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Akash Sengupta,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Suryansh  Shedge,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Aradhya Shukla,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Utkarsh Singh,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Shashank Singh,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Prenelan Subrayen,Overseas,All-Rounder,"₹20,00,000",No,No
2024,Royals,Ravi Teja,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Akash Vashisht,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Mohit Ahlawat,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,G. Ajitesh,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,L.R. Chethan,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Gourav Choudhary,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Harvik  Desai,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Shakir Gandhi,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Sumit Ghadigaonkar,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Baba Indrajith,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Bhagmender Lather,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Anmol Malhotra,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Darshan Misal,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Nikhil Naik,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Prasad Pawar,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Mahesh Pithiya,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,William Salzmann,Overseas,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Bipin  Saurabh,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,B.R. Sharath,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,K.L. Shrijith,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Avneesh Sudha,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Aditya Tare,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,Nihal Ullal,Indian,Wicket-Keeper,"₹20,00,000",No,No
2024,Royals,K.M Asif,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Mohit Avasthi,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Ottneil Baartman,Overseas,Bowler,"₹20,00,000",No,No
2024,Royals,Basit Bashir,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Waseem Bashir,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Sachin Bhosale,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Devendra Singh Bora,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Gurnoor Singh Brar,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Saurabh Dubey,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Mrinmoy Dutta,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Vishal Godara,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Money Grewal,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Arpit Guleria,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Mukhtar Hussain,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Shamar Joseph,Overseas,Bowler,"₹20,00,000",No,No
2024,Royals,Mohammed Kaif,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Shubham Kapse,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Devang Karamta,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Kulwant Khejroliya,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Ravi Kumar,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Ashwani Kumar,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Raj Limbani,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Kwena Maphaka,Overseas,Bowler,"₹20,00,000",No,No
2024,Royals,Lukman Hussain Meriwala,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Venkatesh Muralidhara,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,William O'Rourke,Overseas,Bowler,"₹20,00,000",No,No
2024,Royals,Rakshan Readdi,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Manish Reddy,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Monish Reddy,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Akhin Sathar,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Divesh Sharma,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Ashok Sharma,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Abhilash Shetty,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Rahul Shukla,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Manit Singh,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Gurjapneet Singh,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Paul Van Meekeren,Overseas,Bowler,"₹20,00,000",No,No
2024,Royals,Nitin Verma,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Chris Wood,Overseas,Bowler,"₹20,00,000",No,No
2024,Royals,Gourav Yadav,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Prithvi Raj Yarra,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Mujtaba Yousuf,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Shubham Agrawal,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Mustaq Beg,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,K.C Cariappa,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Ganesh Chaudhary,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Yuvraj Chudasama,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Jasmer  Dhankhar,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Chintal Gandhi,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Allah Ghazanfar,Overseas,Bowler,"₹20,00,000",No,No
2024,Royals,Raghav Goyal,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Shreyas Gurav,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Vishu Kashyap,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Bhuwan Rohilla,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Shivam  Sharma,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Digvesh Singh,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Jagadeesha Suchith,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,B. Surya,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Pankaj Yadav,Indian,Bowler,"₹20,00,000",No,No
2024,Royals,Sahil Dhiwan,Indian,All-Rounder,"₹20,00,000",No,No
2024,Royals,Kaushal Tambe,Indian,All-Rounder,"₹20,00,000",No,No
2025,Super Kings,Noor Ahmad,"₹2,00,00,000","₹10,00,00,000",Capped,Yes,No
2025,Super Kings,Ravichandaran Ashwin,"₹2,00,00,000","₹9,75,00,000",Capped,No,No
2025,Super Kings,Devon Conway,"₹2,00,00,000","₹6,25,00,000",Capped,Yes,No
2025,Super Kings,Syed Khaleel Ahmed,"₹2,00,00,000","₹4,80,00,000",Capped,No,No
2025,Super Kings,Rachin Ravindra,"₹1,50,00,000","₹4,00,00,000",Capped,Yes,Yes
2025,Super Kings,Anshul Kamboj,"₹30,00,000","₹3,40,00,000",Uncapped,No,No
2025,Super Kings,Rahul Tripathi,"₹75,00,000","₹3,40,00,000",Capped,No,No
2025,Super Kings,Sam Curran,"₹2,00,00,000","₹2,40,00,000",Capped,Yes,No
2025,Super Kings,Gurjapneet Singh,"₹30,00,000","₹2,20,00,000",Uncapped,No,No
2025,Super Kings,Nathan Ellis,"₹1,25,00,000","₹2,00,00,000",Capped,Yes,No
2025,Super Kings,Deepak Hooda,"₹75,00,000","₹1,70,00,000",Capped,No,No
2025,Super Kings,Jamie Overton,"₹1,50,00,000","₹1,50,00,000",Capped,Yes,No
2025,Super Kings,Vijay Shankar,"₹30,00,000","₹1,20,00,000",Uncapped,No,No
2025,Super Kings,Vansh Bedi,"₹30,00,000","₹55,00,000",Uncapped,No,No
2025,Super Kings,Andre Siddarth,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Kings,Shreyas Gopal,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Kings,Ramakrishna Ghosh,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Kings,Kamlesh Nagarkoti,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Kings,Mukesh Choudhary,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Super Kings,Shaik Rasheed,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Capitals,KL Rahul,"₹2,00,00,000","₹14,00,00,000",Capped,No,No
2025,Capitals,Mitchell Starc,"₹2,00,00,000","₹11,75,00,000",Capped,Yes,No
2025,Capitals,T. Natarajan,"₹2,00,00,000","₹10,75,00,000",Capped,No,No
2025,Capitals,Jake Fraser-Mcgurk,"₹2,00,00,000","₹9,00,00,000",Capped,Yes,Yes
2025,Capitals,Mukesh Kumar,"₹2,00,00,000","₹8,00,00,000",Capped,No,Yes
2025,Capitals,Harry Brook,"₹2,00,00,000","₹6,25,00,000",Capped,Yes,No
2025,Capitals,Ashutosh Sharma,"₹30,00,000","₹3,80,00,000",Uncapped,No,No
2025,Capitals,Mohit Sharma,"₹50,00,000","₹2,20,00,000",Uncapped,No,No
2025,Capitals,Faf Du Plessis,"₹2,00,00,000","₹2,00,00,000",Capped,Yes,No
2025,Capitals,Sameer Rizvi,"₹30,00,000","₹95,00,000",Uncapped,No,No
2025,Capitals,Donovan Ferreira,"₹75,00,000","₹75,00,000",Capped,Yes,No
2025,Capitals,Dushmantha Chameera,"₹75,00,000","₹75,00,000",Capped,Yes,No
2025,Capitals,Vipraj Nigam,"₹30,00,000","₹50,00,000",Uncapped,No,No
2025,Capitals,Karun Nair,"₹30,00,000","₹50,00,000",Uncapped,No,No
2025,Capitals,Madhav Tiwari,"₹30,00,000","₹40,00,000",Uncapped,No,No
2025,Capitals,Tripurana Vijay,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Capitals,Manvanth Kumar L,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Capitals,Ajay Mandal,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Capitals,Darshan Nalkande,"₹30,00,000","₹30,00,000",Uncapped,No,No
2025,Titans,Jos  Buttler,"₹2,00,00,000","₹15,75,00,000",Capped,Yes,No
2025,Titans,Mohammad Siraj,"₹2,00,00,000","₹12,25,00,000",Capped,No,No
2025,Titans,Kagiso Rabada,"₹2,00,00,000","₹10,75,00,000",Capped,Yes,No
